gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPAC23C4.10,6.572255308952541,7.016455449365028,7.515199066862175,6.433919402007448,6.60578496942045,6.26533636759516,7.384842542817273,7.396827731566216,7.561866097409886,7.2101691503898815,6.7522955098210415,7.147478816839139,6.975757787205369,7.2339348959790915,7.212416279385766,7.181055438404958,6.9791183424980074,7.538126262775565,6.992930852053782,7.06461179652097,7.035962164210764,6.044699101960409,6.192801014648233,6.9467440118788435,7.087130441027989,6.796816468287296,7.03731345226686,7.219522225692792,7.2702800246079535,6.986795152742176,7.044545952762085,7.248599196158361,6.8615902307948655,7.229088838845476,7.247928967639354,7.5124965168492475
SPAC23C4.11,8.707115013959214,8.795188123679457,8.65231879002597,9.207487066226436,9.197604366596066,9.009483086908173,9.322741170035453,9.241307520785123,9.046307362988241,9.4486770685263,9.47869350444189,9.031170932842988,9.154640123082757,8.856421126750842,8.805461536071643,9.319224978444222,8.73051863071902,8.847516560917,8.940169198060577,8.875445184213183,8.518692695501091,9.401748030861626,9.140208752223598,9.091229590441177,9.381080352507926,9.087548765508394,8.789587514074258,9.26867955246099,9.280249023325473,8.943190240057648,9.255110809686098,9.007517795503725,9.021808398046536,9.205626339495897,9.136104250488794,8.729715803806704
SPAC23C4.13,7.564237214782982,7.595828175582672,7.633899294417604,8.388020480927718,8.441689773475169,8.387227984338402,8.024146516877126,8.244238270297584,8.141708310125932,7.5917086856012315,7.8568515283606635,7.817072210130835,7.930021101778889,7.365791089759609,7.988987147978042,7.563912923497275,7.945332952621967,7.915970634444394,7.36226723620996,7.87880698532627,7.76284193272484,8.25195280475783,8.305884369434432,8.033048534981377,8.141968455854741,8.526854754664456,8.097211732585098,7.635241692347538,7.170097651885193,7.67648032676098,7.926372218206271,7.939515901816213,7.962756064128258,7.964832831661726,7.75382064676633,7.584965702956935
SPAC23C4.14,7.032453031699708,7.544370402868687,7.482233547586637,6.538363785005264,6.850859066378221,6.3371962094254135,7.045684816232007,7.318239982020399,7.202579662328552,7.807083675269778,7.735637886632219,7.701060129285962,7.434120270018143,7.6668965127714355,7.748168136338646,7.286975931618459,7.54329057248662,7.469126313003576,7.07778382470693,7.505373315759804,7.4822058121822135,7.337832834906026,7.037318055599016,6.824315703883235,7.176520871686124,7.096862503562209,7.2879425352993525,7.710390861473159,7.3787762010483515,7.646408815409703,7.444755470698956,7.368135572652297,7.254236041600656,7.229088838845476,7.182355237250281,8.016788630900063
SPAC23C4.15,9.725413510233075,9.651963400597852,9.669314457475902,9.462625971049716,9.222484728049025,8.956445884266792,8.800231859340537,8.682489809256431,8.72358312898372,9.315361300697935,9.218363488637687,9.075722495561912,9.405477737399853,9.602911713699347,9.328708944076828,9.532394880958904,9.305825069905177,9.486681533923246,9.518677744238898,9.63168755666596,9.655240233307433,8.97792000627358,9.145726898099797,9.244842732585287,8.666441164569944,8.768211269106128,8.770133587311587,8.993916153299061,8.749199323135027,9.161245108356034,9.399823693767608,9.344231247568732,9.565867767666585,9.50319359418124,9.635924624543915,9.468247013744788
SPAC23C4.17,9.35762921646684,9.394054841978722,9.594920440822875,9.199871480802932,9.441113211822557,9.167152223217393,8.378057934247064,8.848435148298167,8.511718728279892,9.2437711788065,8.826603674028096,9.01854675497602,9.407303643497102,9.466998201195668,9.498436282478176,9.50019223442203,9.383654421703193,9.680499732115182,9.405135217471475,9.315634344122223,9.388031157456037,9.239720324412032,9.20242531287389,9.847911222802763,8.530329443365135,8.660100464948476,8.830408729529893,9.15397196609868,8.82699072102466,9.403584369029042,9.353782987483529,9.477692967271938,9.433058023382008,9.316237140263262,9.330131937061065,9.696082126679386
SPAC23C4.18c,7.7423778033360975,8.072271548304528,7.949659343132173,7.177681599647122,7.2947867661080545,7.6995466260875425,8.169280301195398,8.032740352281724,8.15968888766247,8.02660045584179,8.189023273443949,8.195913377440004,8.028648370212439,7.886381601469388,7.951570760381084,8.035180058056458,7.871483512284634,8.069626246912405,7.9119156151358965,7.766590283786778,8.093942639954582,7.3646029653797,7.425601336178946,7.563780595333268,8.362980628318697,8.071512347531897,8.469324524275276,8.078181066222115,7.778842483504603,8.127501586789538,7.931227564097301,7.721182174899978,8.003661638244132,8.031481907664627,8.043243610547226,7.963657788570655
SPAC1A6.01c,7.900658400593241,7.895411855961881,8.274568928743639,8.08224662391129,8.204801559727322,8.261427270617927,8.1653316378871,8.319468091095523,8.430246561057352,8.089449932487662,8.250972105688366,8.231445977571347,8.160552617470437,8.439622902941228,7.9741380844526475,7.914886920084642,7.987874559209012,8.190209966781874,8.035552091946329,8.189574864407072,7.8028673875445165,8.171590167689747,8.26580635970695,8.51714681395572,8.030166823050395,8.226452080168814,8.225478360071673,8.085701126495136,8.135181650071136,7.999016125093387,8.142595954761282,8.085031362181388,8.268733723155982,7.9127206912391435,7.935732262556308,8.17196559043261
SPAC1A6.02,9.437500754136694,9.235809334169355,9.438628141128458,9.400877910041817,9.30133369623988,9.606232042956561,9.173962112995643,8.69280003630166,8.579955812673655,9.168434998974057,8.839464030716725,8.814548506043574,9.313048676986444,9.14028908671315,8.99324943770639,9.369616602243902,9.315094074608425,9.074953374882963,9.68710445519243,9.400975244782245,9.217901910833952,9.556011294757539,9.374408938216622,9.285072318772922,8.876831418555966,8.947488987574157,8.610493716901999,9.069568849364401,8.933806298065152,8.910054355103062,9.385813407694679,9.107868276337586,9.154348082146534,9.387635950773367,9.284662156805762,9.045731341969175
SPAC1A6.03c,10.344469087206447,10.424297133801844,10.4050762618199,10.27591987194806,10.382932505614422,10.433983844255062,11.236319427824661,11.59645723451528,11.361601149746058,10.666617206228654,10.69240856257413,10.797749494485329,10.429100087814595,10.453167546052955,10.739347506832717,10.318625234606925,10.483886371086385,10.637330534847386,10.136734689768115,10.08115907620937,10.361537790084586,10.568716956676397,10.382264719990696,10.509714237572476,11.260944231279003,11.2016776955045,11.36165966261631,10.526233496033399,10.726837569221424,10.926104054040945,10.325562020321446,10.45227482769709,10.425274466294363,10.494618576724472,10.368854438009588,10.561348943449568
SPAC1A6.04c,10.999444523583769,11.579834238702675,11.463320305070042,11.23662297320875,11.328420461796116,11.314288329702608,10.90539501528803,11.77595463532123,11.658294205212089,11.60202446802173,11.111521173815868,11.329858518556815,11.504612637666138,11.695125233723456,12.048224044153956,11.599971131323151,12.037211676704578,12.178129522543923,11.078397574275991,11.203196549013349,11.251637069848652,11.396640659919697,11.212309543595392,11.283434337268506,11.407552432041737,10.802959007721997,11.546687230102924,11.616291646834851,11.789543796423688,12.194086893370793,11.465450759692295,11.74261143648677,11.595081788896225,11.772099666158475,11.655918842191967,12.106925983899826
SPNCRNA.710,5.586272925010333,5.452669620094996,5.984016218720946,5.388386645068429,5.55597964967154,4.983549266949064,5.602497148530203,5.096766163579575,5.561142620056768,5.742348911690467,5.316759066430556,5.581612628308343,5.296344205971063,5.007070857497447,5.578230449508742,5.513285748361344,5.415410522219587,5.785362155227468,5.804914028273943,5.985270166356635,5.389370336453736,5.767138152734742,5.508174078719036,5.165860752984582,5.771355965531391,5.945291323452766,5.5951449938818305,5.506937573333669,5.788329635162779,5.228564916049592,4.99273797267116,5.294102619007538,5.399645043339255,5.3238737681314605,5.29297054348226,5.334119112668888
SPAC1A6.06c,5.788883350020176,5.137513214930784,5.417412805945579,4.6167420543343995,5.607452656379734,5.827602809946803,6.027837364997519,5.613138881226483,5.078931978102221,5.4777187927037625,5.829931547920894,5.515275341548706,5.605046232191179,5.828847652019505,5.4308225417958145,5.47851787584653,5.542372197710409,5.748677943808527,5.561733560791697,5.907147541354251,5.435272120049577,5.810997426660522,5.855400929776662,5.39908365173907,5.794251209317841,6.120497267441236,5.856697980673867,6.245206293377671,6.035055814707262,5.801862887282414,5.628615474703724,5.416579332928842,5.215834624561667,5.524984259662207,5.343808605053877,5.392343110941358
SPAC1A6.08c,5.731842546152852,5.691650972404733,5.482953579861361,5.903237475934208,6.305657698100241,5.1014331108431845,5.359064673351628,5.7096517394185495,6.037402460995447,5.550222409322322,5.796630440692386,5.8888383860582865,6.0631263889419635,6.249918375034938,5.623121373979226,5.980560711404192,5.571829407108732,5.710775285547285,6.036155407124386,5.635713490943945,5.9998835033888325,6.384367648520846,6.582590795373076,6.500450682357584,5.902442908219791,6.210571140231825,6.146497510462616,5.766183992238269,5.763117282695803,5.898883012491859,5.829986126495763,5.377458475692702,6.056235831122332,5.560849232433358,5.524212903082466,5.447298272195034
SPAC30D11.14c,8.964777860224121,8.912595183255473,9.102820751170139,8.681559991800798,8.960392272724594,8.663874786515983,8.63056261376734,8.902713248271834,8.80561853900381,9.144060494136548,9.022950758021835,9.181418186364333,9.043930657759834,9.27612723798296,9.015088854160773,8.738367263152645,9.163228761423884,9.101012777790261,9.005418637821426,9.017947518318934,8.928479581278392,9.214491129019148,8.890267564453374,8.951756010977467,8.780594791427642,8.547242158923645,8.778503238825207,9.084607696686959,8.829692625112822,8.99940278468477,9.023553121024593,8.919113036905568,8.990620900090141,8.949386096269409,8.918425419842599,8.880152767734629
SPATRNASER.01,9.78560850965489,9.486152381904919,9.255583960711661,9.729074120959453,10.001008945024203,9.495415258910578,9.947913282642146,9.105268198731686,9.078075093543138,10.040720188100543,9.730968465587342,9.535060063572221,9.83921991967344,9.745142219233298,9.495851532382824,10.027593315979175,9.392437369756859,9.384341953497831,10.085741283634949,9.44103182907196,8.930114257833214,10.565872104982793,9.647534118164328,9.478368259564837,10.114856362996878,9.527366867333326,9.483454040203998,10.005981625780917,9.311488483323442,9.214781640037701,9.853556017164788,9.628816503006945,9.397850443755187,10.109611033752612,9.944343801205568,9.57285505669314
SPATRNAMET.01,6.601806498742608,6.4814256005546875,6.411261043780051,6.909313254564572,7.386764596819164,6.828282402688355,6.5078098077996405,6.341352547340945,6.290257334363554,6.438950204067673,6.744281036820921,7.0897626040873085,6.660839714704181,6.74132126198214,6.929974713247262,7.1625952902291665,6.706108438980502,6.54290932161766,7.07778382470693,6.330159731489316,5.727098253755746,7.491316982978222,7.000538621930325,6.654042604367249,7.2679265207183885,6.143624692511983,6.695147992060431,6.6561891706743666,6.712839799364673,6.1504588091052,6.763314714162814,6.643863221508824,6.452623967500902,7.077778476957395,7.193499883069585,6.862099555607045
SPNCRNA.711,4.792927743619518,4.9695723553836695,5.1888338298194485,6.320477445435735,5.092992634826797,4.655393656425447,5.706026908806824,5.179477576960416,5.324121443692557,5.550222409322322,5.107665341361956,5.407047338172294,5.255129177110557,5.007070857497447,5.120737053846541,5.035257415011936,5.381003591155797,4.570361459097722,4.847734283423253,4.849536904006869,5.016754862402789,5.3336041964469825,4.690841313116899,5.020295703014313,5.5966211601158,5.639666901339798,5.707128798407135,4.596343440987298,4.508188760727731,5.502218263443638,5.269843845050543,5.043378033653283,5.330388094027438,4.667523372485104,4.697224969708033,5.2054973667668305
SPAC30D11.07,6.500651598865236,6.671062255720673,6.5227612474142935,5.963744405934543,5.913604571774321,5.1014331108431845,6.385802912740501,6.8411024456047675,7.118201548259292,6.438950204067673,6.355521309597114,6.353338079855373,6.29979139714469,6.72476763804133,6.253429701316629,6.4943189590467885,6.393414002479308,6.581848758369766,6.754705654519102,6.358628311231315,6.497506781717347,6.300288278959881,6.215332973807975,5.543174540593393,6.5866487472740936,6.796816468287296,6.789025972526811,6.570310363236747,6.323826919496197,6.410601113540013,6.622484798252761,6.262323854623068,6.2297391368443735,6.235194025862945,6.464763674205807,6.581142506423586
SPAC30D11.06c,8.305941658418428,7.975012566892873,8.138247835696346,7.648307439709052,7.620661647232346,7.45939005687822,7.702369340404495,7.704678019644252,7.336351632931624,8.139792960669412,8.183256336829132,8.316602064735388,8.004622925131072,8.050868920726538,7.9363251287839525,7.807240899452509,8.13804023695168,8.2729805217322685,7.949404130921674,8.104029974620214,8.227908497699037,7.7356019152615785,8.075936500974862,7.883132421755368,7.894728828997059,7.8190992597743065,8.119404106998859,8.394800971472097,8.195224630404043,8.472676396191456,8.0204727258516,8.252689844729122,8.253765178644796,7.987396640390604,8.344284968444557,8.185272160928564
SPAC30D11.05,8.070651689397636,7.721483112150001,8.04706280386762,7.368740805888195,7.912019678304973,6.803847318527328,7.629410553945568,7.6735951238316344,7.61522289411068,8.19795543467491,7.941438950311722,7.811196528007981,7.767975378643769,7.819454891807006,8.08882034902873,8.030155353707006,8.254735618877376,8.00182500154088,7.751245104044971,8.063387415686757,8.154101553429573,7.890110221837062,7.903495899012966,7.99875614018149,7.836734606424187,7.655091324653648,8.02848940371376,7.931404634108834,8.156915940962666,8.31363432818931,7.950485363792087,8.029619123752392,8.047778934543018,7.827670745818859,7.692824112850942,8.144975384486006
SPAC30D11.02c,5.146701327292799,4.58739661631315,4.936256494119018,5.075421357265591,5.5018812932637795,5.295881524584732,5.425606881269491,5.254860838317315,4.19836518546589,4.19836518546589,4.821533062547552,5.036573587659589,4.637796425314946,5.082023909714388,4.580252183255177,4.834732218965623,4.19836518546589,5.021279051734544,4.946139151906967,4.612285987683664,5.17964232923075,5.263535273526167,5.855400929776662,4.838413235511367,5.623334793055617,5.567184189959008,5.111722457271511,5.332883808712072,4.814510443160078,4.98402991671192,4.872106870837126,5.043378033653283,4.714944822826577,5.004045903837838,4.900431435709825,4.744432348693417
SPAC56F8.02,9.43881706320047,9.602946122520144,9.587265376534116,9.671071983575963,9.649352135804055,9.321875863200955,10.04102185584708,9.928526702423028,10.370536817374765,9.541145065328664,9.646820466796177,9.789385343565016,9.671637984236055,9.70679362144771,9.783371469669149,9.664178074720606,9.66885784767134,9.756197982201709,9.40781764208589,9.431519334003744,9.536961059348588,9.658418412293592,9.600112073836998,9.495610206991364,10.087307411719069,9.897525668186978,10.045220284291867,9.62158442779357,9.641474120348898,9.778532651456453,9.71758971719479,9.665479366303225,9.857492059583022,9.66865384959966,9.742497065826836,9.707614873509563
SPAC56F8.04c,8.651358341331473,8.434550795257948,8.526452033194351,9.147384956253187,8.563723598263707,8.796610647039547,8.451149389571166,8.535534469500522,8.400350241960373,8.457868997944653,8.2755621581362,8.396980762135247,8.569743435490338,8.409705710142504,8.413969244967387,8.423723249225919,8.322658110209229,8.520351961347464,8.218412662679912,8.44474687702855,8.494563261846487,8.819521990730392,8.704462345448594,8.677069570657915,8.45870510556343,8.370836100630587,8.64448302344484,8.382661375232448,8.550512535281129,8.369649353193978,8.429543258885408,8.51318078520195,8.563776301975752,8.247628508072685,8.31938760224144,8.411464946778256
SPAC56F8.06c,7.128588927026602,7.317458732823681,7.2507630065401365,5.650105801480467,6.0921041756358445,6.26533636759516,7.377978968634109,7.234994365788603,7.9132930705772075,6.937367138513996,6.917677034057903,7.264902815934489,7.389991174270199,6.940044658609695,7.25024798635504,7.3288521546780325,7.132245163728119,7.528472917721066,6.838792896883701,6.886503385376907,7.114128142760375,6.411233064153979,6.548404513342595,6.459121650297065,7.332770373233646,7.108057071655476,7.573433680974391,7.066317200425674,7.356221536719234,7.496966844383853,7.106741319561477,7.175419408836002,7.199971583866788,7.559806346920546,7.269121831105351,7.390530625318339
SPAC56F8.09,9.203510997407408,8.750820135083343,8.870094656635324,8.737916122957904,8.960392272724594,9.153082953182581,7.776963278822919,7.609309309367563,7.683378481850128,8.757188969603202,8.3800175684064655,8.679848643494136,8.956797881868985,9.036624798435982,8.674279793404162,9.068930024278862,8.77153642517296,9.01795910380095,9.32792460418769,8.944003520913258,8.96242369096717,9.065211543729438,9.022158747122765,9.21837447456701,7.4081658235135635,7.89770957445108,7.486828507826198,8.651470308590923,8.774665658064542,8.420615714508092,8.930049297389557,8.930122601543546,8.87581184417883,8.863899983392201,9.072105536250122,8.800444980293681
SPNCRNA.716,7.447616394548275,7.016455449365028,7.732287380090625,7.036969150573046,6.850859066378221,7.278950602557592,7.336079397961977,7.5647732174986135,7.7243716941777905,6.9829877341158735,6.703484149315217,7.340791189518747,6.316304021112926,6.488759394583957,7.020896998038088,6.755095660695696,6.859823129400511,7.061875527444708,7.417157602664993,7.323216652879098,7.090541657691466,7.1188967015562845,7.02516635285123,6.932023002254676,7.4081658235135635,7.460970550134986,7.326956841160982,7.027212942459394,7.3255748759814,7.22457265049237,6.4651656424274755,6.9627617543881986,6.557653891184011,6.755205808048963,6.538377470224888,6.719511265987773
SPAC56F8.16,8.172634412245793,9.1462297972912,8.941546117425201,5.772100441961561,7.7640772091876045,8.434612079814784,8.912579961013984,9.216536945894966,9.390376508217816,9.0631672025835055,8.512249491597089,9.010918747181849,8.779084013295382,8.822804460524685,9.28145686951914,8.993777502077279,9.195713432663332,9.426154137005406,8.358471995416732,8.832684713549614,8.627571263653653,7.935148388981627,7.6845674114680245,7.600985586051627,8.973740347503876,8.610602194259608,8.713054782440738,8.412819844416095,8.80793389045376,8.785387466623483,8.736441630686937,9.12712533672266,8.666110704084844,8.93500485554281,8.976803868866973,9.113233560853114
SPAC22A12.04c,12.739304660346475,12.701989269091703,12.61161117791059,12.880927055403202,13.064118116174553,12.786042675698804,12.59179905856464,12.834670389594267,12.506794466888639,12.260758354106294,12.335705553618586,12.208518948986665,12.567853406529261,12.678574096657782,12.563774509922938,12.658398416222644,12.57400854593378,12.573662797181886,12.605893072147136,12.455407054339286,12.646208991167338,12.998875820523041,12.951652179062233,13.088435107380375,12.714208717674417,12.652093790123063,12.873030616443446,12.212625657778705,11.80367622905083,12.459179899177563,12.434372644720881,12.371148810131407,12.585602884152525,12.774250149210378,12.727704081463848,12.699342228548044
SPAC22A12.07c,11.487529865393459,11.378405696902021,11.239503839594667,11.468815960789618,11.423368145786869,11.46979979127134,11.47067744383912,11.285756027443881,11.223710835425159,11.536184513394106,11.642049751736737,11.558720348430336,11.501199500536423,11.32935805552024,11.334059934880207,11.326793812092426,11.480758832655692,11.233504741373833,11.285701846776089,11.236332838367574,11.273341561911847,11.453150819230574,11.407927457306107,11.391271723721076,11.447014298352654,11.495515675057538,11.349092694746501,11.646026267156437,11.545569771797378,11.636291215973277,11.448712679557834,11.387308280542582,11.431154426547815,11.53368040475461,11.494020452061735,11.37269603688153
SPAC22A12.08c,9.363186437365552,9.261315439325047,9.30497277656528,9.51571671715424,9.13906679066715,9.737680529440187,9.53128644562409,9.656075577662913,9.754928747354096,9.275530607528028,9.762142611394856,9.763916080623071,9.283525986450268,9.161350562016557,9.435085313638382,9.13103177257873,9.537265892723127,9.215756428055297,9.249334186349275,9.371428851839564,9.314886941880392,9.343102691438212,9.463241548348181,9.50049881638894,9.487992511195065,9.831042822219544,9.53535243725513,9.507712751597184,9.266365751937716,9.42425328402885,9.548710255083888,9.255161543925507,9.556776801964087,9.338249293304907,9.335096653191398,9.343663229027888
SPAC22A12.10,10.64043077826588,10.53030680600666,10.456383948867488,10.846746146552887,10.932873910183506,10.786386176275933,10.575686668671395,10.582513970947826,10.400969175331213,10.517240238828947,10.609161128625017,10.539852731186173,10.567726758626028,10.474942633154129,10.51149284047862,10.415773448240197,10.694437809784496,10.324416295618665,10.448057197584564,10.478981640233135,10.519536930918152,10.766279293613508,10.81049758089514,10.865495661155437,10.666553988493476,10.585164648164339,10.479526731748178,10.480109645137322,10.32372845320722,10.337779195163069,10.56495642378423,10.57993633253834,10.610858222860234,10.622022511023928,10.5600333804138,10.324315198076885
SPAC22A12.09c,6.959463413479574,7.828368136412676,7.32727023081798,6.768596440715946,7.496829452122521,7.278950602557592,7.255860170408795,7.530427078788908,7.870184695184989,7.620486559606058,7.282929460046765,7.256211768948128,7.215192942593295,7.323199826315742,7.951570760381084,7.369516734018711,7.574770246258585,7.735388516576039,7.021795858048531,7.251989147421429,7.422483983208346,7.037560754958252,7.260425738957243,6.855960702161323,7.282597333597268,7.085577158682098,7.295832593500229,7.126682254487057,7.458518340207998,7.457002336015251,7.231347392973698,7.566350329959395,7.041074262525131,7.365626913011359,6.827319850605449,7.533583468472277
SPAC22A12.11,10.342361661846748,10.589357400156993,10.421522040541667,10.537507444312636,10.545160358555872,10.433983844255062,10.60719744850318,11.240878093148897,11.079879085282485,10.75449684368286,10.77589152397526,10.82407525071216,10.440729624978957,10.421122607116292,10.661955478919966,10.40325675267066,10.6729851093872,10.389237286933174,10.353881587766029,10.28585253569455,10.300994904242218,10.743800851599005,10.44286042958324,10.826143239543535,10.893784971897853,10.811392394514838,10.899052190199658,10.62073487871081,10.575936057475358,10.999712704007583,10.461947054219241,10.492700973520186,10.519491116420415,10.369888296534556,10.200989655681521,10.52401634713839
SPAC22A12.12c,8.66042608503261,8.652935760080197,8.539228943310759,9.012577199787557,8.681335655941458,8.560946045621264,8.438134061552281,8.629798844361083,8.6951634996037,8.838479477842379,8.873801875784862,8.88023830070285,8.685774207629558,8.641810595750496,8.745729721036396,8.777751077393978,8.644794692506265,8.430582029130912,8.816317548919683,8.63388474043571,8.485687364288315,8.94322173916797,8.85362898788932,8.5363512603908,8.707300004360658,8.641263959642096,8.610493716901999,8.875659361233348,8.923727566406615,8.819256590175012,8.7773048807746,8.679120268013483,8.745706708691767,8.648022385075468,8.719986217810721,8.821852788631817
SPAC22A12.14c,7.607376954015082,7.9672493888695515,8.10419283275888,8.174802240581748,8.021855005687952,7.787720025668517,7.1866303404151735,7.663081075630104,7.675035913086928,8.058370675926295,7.917281666913656,8.008803105011358,8.134242370284092,7.9709934866078305,8.358004764880517,7.881763674920974,7.635705547360376,8.095870942467311,7.645340589451505,8.166747065821355,7.7811750226917304,8.125776519529479,8.387501664955854,7.99875614018149,7.176520871686124,8.11047666841128,7.573433680974391,8.039975555418431,8.420199740385192,7.776983200155426,8.029550462800575,8.20351239652711,8.123912331808313,7.888934162833129,7.847678452628904,7.908472224385661
SPAC22A12.17c,6.111865035932622,5.888258032654358,6.495753419734598,10.51775089467183,10.554980570189835,10.729107591461624,13.071314955846052,13.413821122674344,13.092519633287512,11.835108938987208,12.568621693225255,11.967089726163023,7.990011221048794,6.7080097832732015,8.136238248536644,7.393363160585586,8.40152779546035,6.7944583743137335,5.4668392216691695,6.076375832561374,6.770830227193003,10.513681215083777,9.836709158262714,10.22975459198959,13.177159874337473,13.020496002744263,13.199135297758275,11.675470454281538,11.88178734852677,11.789989500572903,7.007713578088713,7.4399416449097355,7.135261261308434,6.552163137729874,7.089841434456379,6.495161489184842
SPNCRNA.720,6.068540729100431,5.774353093757746,5.92135055861963,5.839500208184537,5.792231016859153,4.655393656425447,5.210034920327164,5.881086326234668,5.147129343847384,4.663633087309889,5.3685930104330986,5.24111045688631,5.51215601097535,5.828847652019505,5.786436034903163,5.980560711404192,5.571829407108732,5.498854901641126,6.06586783294114,5.635713490943945,5.69242193910992,5.853263574795502,5.762001298870808,5.346033014249335,6.145347970743808,6.188645732068408,5.707128798407135,5.332883808712072,5.404599451540459,5.475309470751862,5.572015750260788,5.249450671739411,5.762877874180235,5.811970652209411,5.904779615356974,5.2054973667668305
SPNCRNA.721,6.167395918713016,6.286550863371359,6.004206359321318,5.839500208184537,5.703638226932472,6.3371962094254135,6.94621917529322,6.5687055246392125,6.2195458062675515,5.314904829112042,5.441496442356409,5.644083884207602,6.022408731517927,6.319513405369715,6.594372282366654,6.1885497385765245,5.9186656081092055,6.328958569644635,5.942442181598366,5.985270166356635,5.986257351123767,5.721536462241644,5.855400929776662,5.587083314516301,6.145347970743808,6.429942114190588,6.01015334303497,5.904782405828342,5.506207003449571,5.739518098330778,6.001653311711119,6.105421266604012,5.897504282879921,6.274464977027375,6.658183992019236,6.3043579649730654
SPAC4C5.02c,8.252897724175936,8.18354743462783,8.159127709483528,8.5255969610277,7.894345458956122,8.753713037074462,8.539094090459809,8.352400055599066,8.229433840774854,8.216829286895772,8.203339774430372,8.02409860073954,8.143066324784916,8.018128630343307,8.201362634352511,8.191802431886206,8.125406842880103,8.415058747493179,8.155754748880872,7.915855270932067,8.310725579742595,8.179085164168717,8.075936500974862,8.610699072145012,8.047292028765954,7.884905333078209,8.204883128984829,8.111714143859983,8.276854103923272,8.46412974084196,8.065295387902124,8.230545601896509,8.09057477345016,8.170964700213066,8.160168743962892,8.110505386457904
SPAC4C5.03,7.788831316875979,7.9357673470216845,8.056002048860492,8.009766219971848,8.360589951248954,8.094249475515127,9.218333158539789,9.054245809332684,9.049515875365081,8.280995015859304,8.395049589926073,8.341192373912794,8.1735285094381,8.150866128719999,8.311605106214278,8.26198259151935,8.262443551396686,8.22627043988208,7.776532430520491,7.8551530651440995,8.214524553118974,8.133514739778676,8.143910930008621,8.150104253029811,9.097666680011038,8.595022321823645,9.166286891503896,8.342482494827324,8.256878772817894,8.378776046057196,8.03406778993022,8.13360753110271,8.238638548053096,8.031481907664627,8.209820327056427,8.299773563446609
SPAC10F6.01c,11.851319613925673,12.578816108285597,12.360547905993123,12.211785617712927,12.182203902100136,12.449497479231272,11.816814030959932,12.53456717702414,12.406324352201228,11.747311669915058,11.001571666828223,11.533683446305716,11.901473876039562,12.148568746005848,12.385124288089823,11.96705738726395,12.135630429797757,12.720724459198323,12.128035392361504,12.194563250811711,12.176921190016309,12.572588888678844,12.383107764066503,12.4777847649979,11.919193261837622,12.057466834210715,11.91172793715799,11.39803377424506,11.536516721109823,11.719519981973361,11.887359978489217,12.173977197633342,11.935744542169964,12.012995208580389,11.933258811163657,12.58743328260626
SPNCRNA.724,7.2614048942832925,7.280032924528142,7.020473642749072,7.177681599647122,7.121550861752636,6.85228907344124,7.35018503000878,7.434535887115943,7.4088803727784756,6.865974344294302,6.896265081772317,6.93401656142772,7.109773751161433,7.31234728975857,6.88216368198695,7.066440447088,7.451226531139208,7.088631808527529,7.208629814667553,7.1378581855030125,7.154467428810067,7.296696819752036,7.037318055599016,7.0456225700346184,7.713137991358946,7.832505933303228,7.794396628973687,6.766011059045319,6.995109320452867,6.767642518792231,7.080426095083646,7.266311767646683,7.349759353404956,7.266817368091906,7.226410638004876,7.036735874523421
SPAC10F6.02c,9.454519672215493,9.678228781356255,9.645923579176927,9.423936249063495,9.422832432911994,9.660258407022647,9.034162358978264,9.306470235129138,9.204335409035997,9.873007219458966,9.38665077456946,9.632662107399105,9.79946292568999,9.690336522087899,9.759870165473023,9.639753562203373,9.557709112157953,9.792606662301296,9.543281011628277,9.496824418514764,9.579211690734574,9.417623458547121,9.333904031164106,9.601781360083741,8.93300460488461,9.257800664743838,9.12096487733902,9.783461240883343,9.829837534596928,9.864202912600902,9.68364353643994,9.538260599655924,9.635163058654262,9.449609223306503,9.37421011824961,9.653783000922667
SPAC10F6.05c,7.662927292332911,7.793624423392626,7.289537879261235,8.326267505378397,8.69665279613237,9.090475396447438,9.113952377083473,9.279391780101898,9.157532488795956,8.367945511922992,8.409925685215342,8.244546615626122,7.965321059634688,8.238662251045795,8.010975133585573,7.989308379070309,8.300373130257983,8.00875178807728,7.170647949463564,7.66125203786565,7.4911736334851815,8.367907502495283,8.4106484635353,8.6640384957736991,9.287290881406145,9.500484026624003,9.183183947136357,8.183531680254925,8.493672219255235,8.215116816535911,8.163347121544763,8.119207145260948,8.021472397398675,8.389647129230482,7.980986290503814,7.963657788570655
